Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(798.8265380859375-58.345603942871094j),(361.8316650390625-37.325164794921875j),(2.200943109077626+0.06579015218341679j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(797.4655151367188-59.15486145019531j),(363.4870300292969-35.54512023925781j),(2.188913626001563+0.05130949673191043j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(799.0813598632812-40.705718994140625j),(364.191650390625-29.16797637939453j),(2.189033624282878+0.06354885409321985j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(797.7340087890625-41.653289794921875j),(365.1703796386719-26.33140754699707j),(2.1814355670776617+0.04323181736409064j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(796.580078125-41.090065002441406j),(367.17041015625-25.419288635253906j),(2.166872669412788+0.03810300729639889j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(795.6507568359375-41.430419921875j),(366.5806884765625-26.884958267211914j),(2.1670980819991237+0.045916007314996836j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(795.0792846679688-40.482444763183594j),(367.3030700683594-28.151893615722656j),(2.1603973277140316+0.05536798527311088j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(795.6146850585938-41.896507263183594j),(368.7181396484375-25.793691635131836j),(2.15518753708185+0.03713876267991994j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(794.0889282226562-3.2270660400390625j),(370.4117431640625-8.886198043823242j),(2.1427764169844137+0.042693218713409024j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(793.3109130859375-1.2535400390625j),(373.3266906738281-10.016510009765625j),(2.1235391705292557+0.05361768075715155j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(791.3477172851562-2.164600372314453j),(373.2899169921875-10.158791542053223j),(2.118516725435536+0.05185505565140533j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(791.6217041015625-1.67523193359375j),(372.9471435546875-9.358805656433105j),(2.1213878292858945+0.04874262961059471j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(789.3660888671875+0.8782501220703125j),(376.30755615234375-12.087715148925781j),(2.095425011794233+0.06964290339671995j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(786.3369750976562-3.1643199920654297j),(378.8592834472656-6.9154767990112305j),(2.074999451411707+0.02952360166644873j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(788.16552734375-12.86734390258789j),(377.7784423828125-12.256266593933105j),(2.0852270675784803+0.03359046870567717j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(786.4725952148438-12.741315841674805j),(378.04278564453125-11.930362701416016j),(2.079372579682196+0.03191795660044338j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(785.1378784179688-14.369651794433594j),(378.178466796875-10.65605354309082j),(2.075526900543946+0.020485761797879413j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(785.4972534179688-16.246252059936523j),(378.722900390625-9.293670654296875j),(2.073872364112463+0.007994326902466098j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(786.2279663085938-19.420560836791992j),(379.2268981933594-6.081176280975342j),(2.0735269322763914-0.01796042968132608j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(785.2853393554688-35.04928207397461j),(378.3692626953125-18.70540428161621j),(2.0749552258010513+0.009946881689269268j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(786.7382202148438-39.095115661621094j),(377.2874755859375-16.63013458251953j),(2.085763756702894-0.011684945739223903j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(786.3684692382812-41.59526062011719j),(377.1087646484375-12.900958061218262j),(2.086587799385085-0.03891789400037566j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(785.9019165039062-46.55145263671875j),(378.1954650878906-7.787938594818115j),(2.0796838417314913-0.08026273549743418j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(785.5234985351562-59.01457977294922j),(377.90618896484375+3.406684398651123j),(2.077043829531906-0.1748857640129267j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(790.869140625-71.61802673339844j),(374.5173645019531+18.153169631958008j),(2.0975053122142033-0.2928953551081177j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(799.2280883789062-89.12052154541016j),(363.84490966796875+38.128662109375j),(2.147367408360862-0.4699715822313716j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(816.7861938476562-109.6132583618164j),(346.37091064453125+58.91714096069336j),(2.2394996482010074-0.6973974066321098j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(840.7657470703125-126.00379180908203j),(322.256103515625+77.64595794677734j),(2.376803977869614-0.9636838841360272j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(867.9268798828125-135.00978088378906j),(293.59234619140625+93.46387481689453j),(2.5512814393477092-1.2720441619079972j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(891.8309326171875-124.38066101074219j),(265.2347717285156+104.17214965820312j),(2.7534967476676018-1.5503937647853159j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(908.4796752929688-86.82498931884766j),(238.0891876220703+115.28448486328125j),(2.947964205220491-1.7920995420857664j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(916.740966796875-22.02081298828125j),(212.74435424804688+132.9334716796875j),(3.052593042867241-2.0109234170467407j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(924.1373901367188+104.130859375j),(167.8393096923828+152.8760986328125j),(3.3182369729638963-2.4019895227748913j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(891.9586181640625+277.4584655761719j),(125.05872344970703+160.77206420898438j),(3.76391383152256-2.620158926811956j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(818.0379028320312+445.4875183105469j),(74.75972747802734+158.91049194335938j),(4.278283128359843-3.1350643748531044j),(0.003340930844086225-0.3359955219854591j),(0.07994738304328833-0.0008659307828382606j),0.06123359021000344,0.0785415394665875,40,impedance,24,2008.0
(-1+1j),(-1+1j),(1+0j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(834.7174072265625-32.73925018310547j),(128.8122100830078-37.186546325683594j),(6.0493287648940965+1.4922063214974295j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(773.1637573242188-37.20861053466797j),(384.7188720703125-81.36779022216797j),(1.9432165638321928+0.314272670162577j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(832.528076171875-49.34514617919922j),(325.76617431640625-68.24525451660156j),(2.4785569821300157+0.36776257127236667j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(811.5180053710938-52.009132385253906j),(346.83587646484375-60.135169982910156j),(2.2967315327954507+0.2482592332204658j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(811.7112426757812-55.871986389160156j),(346.2884216308594-54.464942932128906j),(2.312210381878203+0.2023238887888609j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(812.3831787109375-56.80539321899414j),(346.619384765625-55.52779769897461j),(2.310686400177691+0.20628371319795724j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(810.2008666992188-60.514793395996094j),(347.8994445800781-50.03436279296875j),(2.306152711458588+0.15772398858337713j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(811.3507080078125-63.991065979003906j),(347.6303405761719-47.737613677978516j),(2.3155590285814664+0.13390142039622638j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(807.6363525390625-62.235740661621094j),(351.7949523925781-48.80904006958008j),(2.2764823301462696+0.1389365489065794j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(808.9317016601562-55.648109436035156j),(350.8542785644531-40.028038024902344j),(2.2938445178986244+0.10309119300929437j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(806.59521484375-56.0843505859375j),(352.56427001953125-40.87533187866211j),(2.2756509906039524+0.10475718056443784j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(807.5753784179688-55.95903396606445j),(354.1327819824219-39.675537109375j),(2.2696459536729328+0.09626442404792938j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(804.7639770507812-56.87442398071289j),(354.4584045410156-40.034141540527344j),(2.259701201301087+0.09476647561783964j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(804.2770385742188-56.33518600463867j),(356.3574523925781-38.697879791259766j),(2.2476014073475166+0.08598732219525768j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(803.409423828125-36.44748306274414j),(358.8793029785156-30.73914337158203j),(2.2309931695725984+0.08953242934628564j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(804.0595703125-36.5341911315918j),(356.9907531738281-30.692398071289062j),(2.2445336510184495+0.09063520240289055j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(800.8486938476562-36.89954376220703j),(360.9698181152344-29.667984008789062j),(2.2120618400474954+0.07958524533927545j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(798.8326416015625-38.505680084228516j),(363.2635192871094-27.809417724609375j),(2.1942993495735346+0.06198394814070054j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(797.8390502929688-35.92750549316406j),(365.56634521484375-32.13943862915039j),(2.1743083636371185+0.0928792958247975j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(795.4970092773438-37.934974670410156j),(366.2618103027344-29.54911231994629j),(2.1661920348186783+0.07118972368827753j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(794.1148681640625+1.3231163024902344j),(369.0784606933594-12.630001068115234j),(2.1489761136101873+0.07712367408075399j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(793.7262573242188+0.8181228637695312j),(371.1670227050781-12.474263191223145j),(2.1359744588347533+0.07399049148508563j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(791.3067626953125+0.4985389709472656j),(372.3922119140625-11.957757949829102j),(2.1226966464300645+0.06949992733963135j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(789.4004516601562+0.6207542419433594j),(375.71038818359375-11.615771293640137j),(2.0990301978488706+0.06654755829211284j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(787.8326416015625+0.028240203857421875j),(377.3663330078125-10.94205379486084j),(2.0859571558058145+0.06055891481974478j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(784.640625-1.5029182434082031j),(379.3932189941406-9.794280052185059j),(2.0668709540162116+0.049396230016021746j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(785.640869140625-12.568355560302734j),(378.52960205078125-13.541271209716797j),(2.074040649155537+0.04099227982652685j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(783.3253784179688-12.922006607055664j),(381.3844909667969-11.681985855102539j),(2.0530110322182735+0.02900285536951909j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(785.4606323242188-14.924478530883789j),(379.78375244140625-10.754400253295898j),(2.0676334393809235+0.019252216574076695j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(784.8723754882812-16.982555389404297j),(381.57330322265625-8.304166793823242j),(2.056931719665983+0.00025826936364620423j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(785.3859252929688-19.845823287963867j),(378.7882995605469-5.702889919281006j),(2.0737352903463133-0.021171559984018814j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(785.702880859375-37.03827667236328j),(377.64141845703125-17.734970092773438j),(2.080570060330499-0.00036920970441148396j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(785.2601318359375-39.36970138549805j),(376.0019836425781-14.070103645324707j),(2.0894391162719197-0.02651868046641699j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(787.9354858398438-44.44041442871094j),(376.4810485839844-7.697892665863037j),(2.094433436882441-0.07521677583055883j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(786.4744262695312-48.790679931640625j),(375.9082946777344-6.286975860595703j),(2.093782692237825-0.09477609085149721j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(788.0977783203125-58.020530700683594j),(375.16314697265625+4.708250999450684j),(2.0984087682817387-0.18098890157286981j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(791.3749389648438-74.23564147949219j),(369.418212890625+20.788272857666016j),(2.1241848346756327-0.320487109978789j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(801.158935546875-91.50163269042969j),(361.77069091796875+38.701568603515625j),(2.162740238755169-0.4842931636270219j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(821.4511108398438-111.68997955322266j),(342.5624694824219+60.508052825927734j),(2.26956090593218-0.7269234458674563j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(846.6784057617188-128.01467895507812j),(317.5610046386719+74.2740478515625j),(2.4385098918247348-0.9734591931358675j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(870.9415283203125-134.16395568847656j),(290.9156188964844+91.97577667236328j),(2.5891817508096877-1.2797730131415992j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(894.0811157226562-124.50023651123047j),(262.7349853515625+103.6541519165039j),(2.7828844470652654-1.5717654167785675j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(910.847900390625-86.12548065185547j),(234.67027282714844+113.62067413330078j),(3.0003516706592737-1.819691326747951j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(918.9575805664062-23.898815155029297j),(209.81881713867188+132.3559112548828j),(3.0816575897504097-2.05784409382408j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(925.4285278320312+104.73468017578125j),(166.73521423339844+150.18045043945312j),(3.376651827699199-2.413241942533148j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(895.7176513671875+276.73260498046875j),(123.60470581054688+156.20277404785156j),(3.8798207865077154-2.664187924894158j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(819.150634765625+444.1943054199219j),(80.90486145019531+155.00234985351562j),(4.41997294689589-2.9777183140745334j),(0.5022858662719889-1.3475676234626137j),(0.10233117265908057-0.004575257369873965j),0.06561684946388616,0.0886832084583472,42,impedance,24,2008.0
(649.273681640625-23.115520477294922j),(508.4493713378906-93.80135345458984j),(1.243048545505202+0.18386120776364842j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(820.0451049804688-42.766334533691406j),(338.7879943847656-76.3647689819336j),(2.3305686156604777+0.39909029138798097j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(809.5147094726562-42.68937683105469j),(349.48675537109375-75.76546478271484j),(2.2376127768645433+0.36294478478059083j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(803.0692749023438-49.79474639892578j),(356.8416442871094-68.70968627929688j),(2.195945581573238+0.28328528134470116j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(803.1592407226562-51.79595184326172j),(355.1174011230469-59.08162307739258j),(2.224368985157212+0.22421705574278433j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(803.8187866210938-56.16218566894531j),(354.7278747558594-54.84817123413086j),(2.2370141624087645+0.187563354613218j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(803.9326782226562-58.61470031738281j),(356.4568176269531-52.605201721191406j),(2.231021075060476+0.16481270795018352j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(799.7865600585938-62.09779357910156j),(359.5660705566406-50.182464599609375j),(2.2054553308112683+0.13510003991798372j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(801.1085205078125-64.06546020507812j),(357.2010192871094-45.435325622558594j),(2.2294805186053104+0.10423182218575647j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(799.3728637695312-63.87397003173828j),(359.51007080078125-46.94679641723633j),(2.2090374719281196+0.11079873882862869j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(801.3694458007812-56.073978424072266j),(359.8099365234375-40.97446060180664j),(2.2162089629688944+0.09653426681340394j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(796.877197265625-57.63154983520508j),(364.5220947265625-40.682518005371094j),(2.1766211288805333+0.08482031371662514j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
(796.15087890625-57.86638641357422j),(365.40509033203125-39.61127471923828j),(2.1704781279418577+0.07692563603557633j),(0.11346865221974725-0.2794541635871317j),(0.07713539390276401-0.0008479617952507979j),0.06062991544979002,0.07802409378290423,44,impedance,24,2008.0
